Scenario.name,css_2,css_3,css_4,right_bica,right_brita2,tph_2,tph_3,tph_4,tph_bica,tph_brita2,tph_brita1,tph_bmeia,tph_pedrisco,tph_po,percAbaixo32mm_rcz,efic_2dPN4,percAbaixo5mm_pedrisco,capC2_capC3,capBT4_alimPP4,RR_BT2,fcap_BT2,RR_BT3,fcap_BT3,RR_BT4,fcap_BT4,carga_BT2,carga_BT3,carga_BT4,tph_total
Scenario 0332,32,17,12,100,100,495.1707876,590.8310442,99.25081238,0,111.5,114.2,37.7,133.4,182.1,62.85776881,81.81832766,21.16502273,0.838092027,0.893734518,4.245651388,1.088569413,3.066806365,0.89172074,4.127667576,0.902233248,99.999948,99.99972389,99.99719448,578.9
Scenario 0333,32,17,13,0,0,495.1707876,497.0775538,110.0869166,83.6,0,101.8,34.1,112.8,166.1,55.34393333,83.64843613,19.630957,0.996164047,0.572483589,4.245651388,1.088569413,3.130792074,0.892117914,2.710042388,0.917404491,99.999948,100.0000617,99.99052707,498.4
Scenario 0334,32,17,13,0,100,495.1707876,497.0775538,108.2686125,83.6,92.1,99.1,33.4,112.7,168.5,55.34393333,83.68126475,19.94815732,0.996164047,1.090674407,4.245651388,1.088569413,3.130792074,0.892117914,3.921778602,0.902233248,99.999948,100.0000617,99.99257579,589.4
Scenario 0335,32,17,13,100,0,495.1707876,590.8310442,109.8232457,0,0,122.3,39.6,133.1,180,62.85776881,81.8563533,20.8801696,0.838092027,0.487305438,4.245651388,1.088569413,3.066806365,0.89172074,2.635692416,0.915203298,99.999948,99.99972389,99.99095353,475
Scenario 0336,32,17,13,100,100,495.1707876,590.8310442,108.2686125,0,113.2,119.7,39,133.2,182.6,62.85776881,81.8908776,21.16650487,0.838092027,0.973003098,4.245651388,1.088569413,3.066806365,0.89172074,3.734145702,0.902233248,99.999948,99.99972389,99.99257578,587.7
Scenario 0337,32,17,14,0,0,495.1707876,497.0775538,116.5994398,83.6,0,108.2,34.8,110.8,164.9,55.34393333,83.83154673,19.55826507,0.996164047,0.598558665,4.245651388,1.088569413,3.130792074,0.892117914,2.498914716,0.920604299,99.999948,100.0000617,99.98305008,502.3
Scenario 0338,32,17,14,0,100,495.1707876,497.0775538,114.2773971,83.6,93.8,104.4,34.1,111.3,168,55.34393333,83.82518364,19.91558135,0.996164047,1.148474197,4.245651388,1.088569413,3.130792074,0.892117914,3.635609864,0.902233248,99.999948,100.0000617,99.98720505,595.2
Scenario 0339,32,17,14,100,0,495.1707876,590.8310442,116.23124,0,0,128.8,40.3,131.1,178.9,62.85776881,82.02625684,20.81053628,0.838092027,0.510064672,4.245651388,1.088569413,3.066806365,0.89172074,2.437188096,0.917688841,99.999948,99.99972389,99.98396058,479.1
Scenario 0340,32,17,14,100,100,495.1707876,590.8310442,114.2773971,0,114.9,125,39.7,131.7,182,62.85776881,82.02581518,21.13234721,0.838092027,1.024804442,4.245651388,1.088569413,3.066806365,0.89172074,3.462132949,0.902233248,99.999948,99.99972389,99.98720501,593.3
Scenario 0341,32,17,15,0,0,495.1707876,497.0775538,123.0237733,83.6,0,113.7,34.5,109.1,163.9,55.34393333,83.95835726,19.54343286,0.996164047,0.619017201,4.245651388,1.088569413,3.130792074,0.892117914,2.234390078,0.922861216,99.999948,100.0000617,99.97218165,504.8
Scenario 0342,32,17,15,0,100,495.1707876,497.0775538,120.2824878,83.6,96.4,108.7,34,110.2,167.6,55.34393333,83.9091442,19.93695384,0.996164047,1.202297451,4.245651388,1.088569413,3.130792074,0.892117914,3.356075725,0.902233248,99.999948,100.0000617,99.97930097,600.5
Scenario 0343,32,17,15,100,0,495.1707876,590.8310442,122.5480791,0,0,134.2,40,129.3,177.9,62.85776881,82.14367419,20.79416121,0.838092027,0.528575271,4.245651388,1.088569413,3.066806365,0.89172074,2.178121779,0.919277691,99.999948,99.99972389,99.97382509,481.4
Scenario 0344,32,17,15,100,100,495.1707876,590.8310442,120.2824877,0,117.6,129.4,39.6,130.6,181.6,62.85776881,82.10552417,21.14816228,0.838092027,1.073330816,4.245651388,1.088569413,3.066806365,0.89172074,3.188865887,0.902233248,99.999948,99.99972389,99.97930087,598.8
Scenario 0345,32,17,16,0,0,495.1707876,497.0775538,129.3058582,83.6,0,118.5,33.7,107,162.6,55.34393333,84.09685133,19.53007439,0.996164047,0.632691597,4.245651388,1.088569413,3.130792074,0.892117914,2.02155227,0.923931555,99.999948,100.0000617,99.95755473,505.4
Scenario 0346,32,17,16,0,100,495.1707876,497.0775538,126.2825919,83.6,100,112.5,33.5,109,167.1,55.34393333,83.99591631,19.96110428,0.996164047,1.250834962,4.245651388,1.088569413,3.130792074,0.892117914,3.027647119,0.902233248,99.999948,100.0000617,99.9682022,605.7
Scenario 0347,32,17,16,100,0,495.1707876,590.8310442,128.7238795,0,0,138.9,39.2,127.1,176.5,62.85776881,82.2703031,20.77870954,0.838092027,0.541909123,4.245651388,1.088569413,3.066806365,0.89172074,1.9721284,0.919748799,99.999948,99.99972389,99.96019927,481.7
Scenario 0348,32,17,16,100,100,495.1707876,590.8310442,126.2825916,0,121.3,133.2,39.1,129.3,181.1,62.85776881,82.1873327,21.16622076,0.838092027,1.117504202,4.245651388,1.088569413,3.066806365,0.89172074,2.874874787,0.902233248,99.999948,99.99972389,99.96820197,604
Scenario 0349,32,17,17,0,0,495.1707876,497.0775538,132.3444498,83.6,0,121.7,32.7,103.9,160.3,55.34393333,84.29800638,19.47889865,0.996164047,0.628217982,4.245651388,1.088569413,3.130792074,0.892117914,1.861973447,0.923729781,99.999948,100.0000617,99.94909001,502.2
Scenario 0350,32,17,17,0,100,495.1707876,497.0775538,129.2803146,83.6,104,115,32.7,106.8,165.6,55.34393333,84.14167703,19.93838368,0.996164047,1.266496702,4.245651388,1.088569413,3.130792074,0.892117914,2.770522043,0.902233248,99.999948,100.0000617,99.96123885,607.7
Scenario 0351,32,17,17,100,0,495.1707876,590.8310442,131.6859641,0,0,142,38.1,124,174.3,62.85776881,82.45027532,20.72822151,0.838092027,0.539944108,4.245651388,1.088569413,3.066806365,0.89172074,1.817590695,0.919103113,99.999948,99.99972389,99.95241858,478.4
Scenario 0352,32,17,17,100,100,495.1707876,590.8310442,129.2803141,0,125.3,135.7,38.3,127,179.5,62.85776881,82.32017334,21.14120516,0.838092027,1.132528428,4.245651388,1.088569413,3.066806365,0.89172074,2.629339377,0.902233248,99.999948,99.99972389,99.96123852,605.8
Scenario 0353,32,19,10,0,0,495.1707876,526.3173337,81.53350428,83.6,0,88.3,29.5,111.2,164.5,55.34393333,83.64564736,19.66466391,0.940821736,0.380583932,4.245651388,1.088569413,2.57641023,0.892117914,4.243154877,0.905856581,99.999948,100.0000472,99.99986487,477.1
Scenario 0354,32,19,10,0,100,495.1707876,526.3173337,80.89898806,83.6,94.3,87.9,29.1,110.2,165.6,55.34393333,83.74222739,19.85176837,0.940821736,0.674862278,4.245651388,1.088569413,2.57641023,0.892117914,5.47129902,0.898806752,99.999948,100.0000472,99.99988746,570.7
Scenario 0355,32,19,10,100,0,495.1707876,625.5823235,80.79472522,0,0,109.9,35.3,132.6,179.2,62.85776881,81.75252438,20.98062965,0.791535772,0.324257314,4.245651388,1.088569413,2.530498215,0.89172074,3.851162228,0.897648329,99.999948,99.99916633,99.99989176,457
Scenario 0356,32,19,10,100,100,495.1707876,625.5823235,80.27376077,0,116.6,109.6,34.9,131.7,180.4,62.85776881,81.84514516,21.15033966,0.791535772,0.605838992,4.245651388,1.088569413,2.530498215,0.89172074,5.27574705,0.891860159,99.999948,99.99916634,99.99990665,573.2
Scenario 0357,32,19,11,0,0,495.1707876,526.3173337,91.09588303,83.6,0,92.1,31.3,112.7,165.9,55.34393333,83.63543671,19.61072435,0.940821736,0.423339459,4.245651388,1.088569413,2.57641023,0.892117914,3.906577307,0.910894458,99.999948,100.0000472,99.99906699,485.6
Scenario 0358,32,19,11,0,100,495.1707876,526.3173337,90.229823,83.6,95,91.3,30.8,111.9,167.3,55.34393333,83.7203413,19.83410499,0.940821736,0.752116762,4.245651388,1.088569413,2.57641023,0.892117914,5.074509098,0.902233248,99.999948,100.0000472,99.99920239,579.9
Scenario 0359,32,19,11,100,0,495.1707876,625.5823235,90.48324844,0,0,113.8,37.1,134.2,180.6,62.85776881,81.74578474,20.93265228,0.791535772,0.361745287,4.245651388,1.088569413,2.530498215,0.89172074,3.544916034,0.904767668,99.999948,99.99916633,99.99916396,465.7
Scenario 0360,32,19,11,100,100,495.1707876,625.5823235,89.81214072,0,117.3,113,36.7,133.5,182.1,62.85776881,81.82686041,21.13693019,0.791535772,0.677346813,4.245651388,1.088569413,2.530498215,0.89172074,4.891709924,0.898056253,99.999948,99.99916634,99.99925511,582.6
Scenario 0361,32,19,12,0,0,495.1707876,526.3173337,100.40683,83.6,0,97.5,32.9,112.9,166.4,55.34393333,83.6933257,19.58780304,0.940821736,0.462925125,4.245651388,1.088569413,2.57641023,0.892117914,3.451766181,0.9127468,99.999948,100.0000472,99.99666346,493.3
Scenario 0362,32,19,12,0,100,495.1707876,526.3173337,99.25081238,83.6,96.3,96,32.3,112.4,168.3,55.34393333,83.7550384,19.85207613,0.940821736,0.826164243,4.245651388,1.088569413,2.57641023,0.892117914,4.567814095,0.902233248,99.999948,100.0000472,99.99719448,588.9
Scenario 0363,32,19,12,100,0,495.1707876,625.5823235,100.3952082,0,0,119.3,38.8,134.6,181.3,62.85776881,81.79076056,20.91662073,0.791535772,0.398585762,4.245651388,1.088569413,2.530498215,0.89172074,3.129379978,0.912640686,99.999948,99.99916633,99.9967146,474
Scenario 0364,32,19,12,100,100,495.1707876,625.5823235,99.25081238,0,118.6,117.7,38.2,134.1,183.2,62.85776881,81.85576531,21.15604516,0.791535772,0.747576564,4.245651388,1.088569413,2.530498215,0.89172074,4.39871487,0.902233248,99.999948,99.99916634,99.99719448,591.8
Scenario 0365,32,19,13,0,0,495.1707876,526.3173337,109.8109918,83.6,0,103.9,34.2,112.3,166.5,55.34393333,83.79383042,19.55496307,0.940821736,0.501107125,4.245651388,1.088569413,2.57641023,0.892117914,3.095048408,0.915101235,99.999948,100.0000472,99.99094766,500.5
Scenario 0366,32,19,13,0,100,495.1707876,526.3173337,108.2686125,83.6,97.9,101.4,33.5,112.2,168.9,55.34393333,83.82429355,19.8641992,0.940821736,0.899620649,4.245651388,1.088569413,2.57641023,0.892117914,4.133770402,0.902233248,99.999948,100.0000472,99.99257578,597.5
Scenario 0367,32,19,13,100,0,495.1707876,625.5823235,109.8535005,0,0,125.7,40,134,181.3,62.85776881,81.88689214,20.8834961,0.791535772,0.432238086,4.245651388,1.088569413,2.530498215,0.89172074,2.807405049,0.915454477,99.999948,99.99916633,99.99105695,481
Scenario 0368,32,19,13,100,100,495.1707876,625.5823235,108.2686125,0,120.3,123.2,39.4,133.9,183.8,62.85776881,81.92532693,21.16242534,0.791535772,0.814167947,4.245651388,1.088569413,2.530498215,0.89172074,3.980709977,0.902233248,99.999948,99.99916634,99.99257578,600.6
Scenario 0369,32,19,14,0,0,495.1707876,526.3173337,116.2266641,83.6,0,110.1,34.9,110.4,165.4,55.34393333,83.97225318,19.48734904,0.940821736,0.524576763,4.245651388,1.088569413,2.57641023,0.892117914,2.84658815,0.917655118,99.999948,100.0000472,99.98369858,504.4
Scenario 0370,32,19,14,0,100,495.1707876,526.3173337,114.2773971,83.6,99.6,106.6,34.3,110.9,168.4,55.34393333,83.96498645,19.83541596,0.940821736,0.94772383,4.245651388,1.088569413,2.57641023,0.892117914,3.833067502,0.902233248,99.999948,100.0000472,99.98720502,603.4
Scenario 0371,32,19,14,100,0,495.1707876,625.5823235,116.2629444,0,0,132,40.7,132,180.2,62.85776881,82.05174584,20.8185449,0.791535772,0.453087288,4.245651388,1.088569413,2.530498215,0.89172074,2.584002687,0.91793882,99.999948,99.99916633,99.98399748,484.9
Scenario 0372,32,19,14,100,100,495.1707876,625.5823235,114.2773971,0,122,128.4,40.1,132.5,183.2,62.85776881,82.0570263,21.1316822,0.791535772,0.857840162,4.245651388,1.088569413,2.530498215,0.89172074,3.691589458,0.902233248,99.999948,99.99916634,99.987205,606.2
Scenario 0373,32,19,15,0,0,495.1707876,526.3173337,122.6514161,83.6,0,115.5,34.6,108.8,164.5,55.34393333,84.09250809,19.47760177,0.940821736,0.544168417,4.245651388,1.088569413,2.57641023,0.892117914,2.536035771,0.920060579,99.999948,100.0000472,99.9729863,507
Scenario 0374,32,19,15,0,100,495.1707876,526.3173337,120.2824877,83.6,102.2,110.9,34.1,109.9,168.2,55.34393333,84.04528681,19.86073858,0.940821736,0.993205948,4.245651388,1.088569413,2.57641023,0.892117914,3.552321523,0.902233248,99.999948,100.0000472,99.97930092,608.9
Scenario 0375,32,19,15,100,0,495.1707876,625.5823235,122.6192773,0,0,137.4,40.5,130.3,179.4,62.85776881,82.1637274,20.80621325,0.791535772,0.470727503,4.245651388,1.088569413,2.530498215,0.89172074,2.299866024,0.919812775,99.999948,99.99916633,99.97371633,487.6
Scenario 0376,32,19,15,100,100,495.1707876,625.5823235,120.2824877,0,124.6,132.8,40,131.5,183,62.85776881,82.13338835,21.15078878,0.791535772,0.899288929,4.245651388,1.088569413,2.530498215,0.89172074,3.413152778,0.902233248,99.999948,99.99916634,99.97930087,611.9
Scenario 0377,32,19,16,0,0,495.1707876,526.3173337,128.976772,83.6,0,120.1,33.9,106.9,163.3,55.34393333,84.22354167,19.46885953,0.940821736,0.558625961,4.245651388,1.088569413,2.57641023,0.892117914,2.269785148,0.92157294,99.999948,100.0000472,99.95833455,507.8
Scenario 0378,32,19,16,0,100,495.1707876,526.3173337,126.2825918,83.6,105.7,114.6,33.7,108.7,167.7,55.34393333,84.12759033,19.88933019,0.940821736,1.03519512,4.245651388,1.088569413,2.57641023,0.892117914,3.210460792,0.902233248,99.999948,100.0000472,99.96820214,614
Scenario 0379,32,19,16,100,0,495.1707876,625.5823235,128.8775709,0,0,142,39.7,128.3,178.1,62.85776881,82.2841532,20.79450914,0.791535772,0.484367809,4.245651388,1.088569413,2.530498215,0.89172074,2.06072217,0.920852224,99.999948,99.99916633,99.95962602,488.1
Scenario 0380,32,19,16,100,100,495.1707876,625.5823235,126.2825917,0,128.2,136.5,39.6,130.3,182.5,62.85776881,82.21113338,21.17253369,0.791535772,0.937775308,4.245651388,1.088569413,2.530498215,0.89172074,3.082403498,0.902233248,99.999948,99.99916634,99.96820202,617.1
Scenario 0381,32,19,17,0,0,495.1707876,526.3173337,132.0960096,83.6,0,123.3,32.9,103.9,161.1,55.34393333,84.4178186,19.41955944,0.940821736,0.55731425,4.245651388,1.088569413,2.57641023,0.892117914,2.066017498,0.921992331,99.999948,100.0000472,99.94945871,504.8
Scenario 0382,32,19,17,0,100,495.1707876,526.3173337,129.2803145,83.6,109.5,117,32.9,106.6,166.2,55.34393333,84.26896976,19.86955092,0.940821736,1.050500637,4.245651388,1.088569413,2.57641023,0.892117914,2.943042347,0.902233248,99.999948,100.0000472,99.96123882,615.8
Scenario 0383,32,19,17,100,0,495.1707876,625.5823235,131.9468852,0,0,145.1,38.7,125.2,176,62.85776881,82.45817068,20.74570363,0.791535772,0.484537899,4.245651388,1.088569413,2.530498215,0.89172074,1.88864253,0.92093581,99.999948,99.99916633,99.95116012,485
Scenario 0384,32,19,17,100,100,495.1707876,625.5823235,129.2803143,0,132.1,138.9,38.8,128,181,62.85776881,82.33959507,21.15011384,0.791535772,0.952210709,4.245651388,1.088569413,2.530498215,0.89172074,2.824042622,0.902233248,99.999948,99.99916634,99.96123865,618.8
Scenario 0385,32,21,10,0,0,495.1707876,555.5567601,81.30065002,83.6,0,90.2,29.5,110.6,164.7,55.34393333,83.76698832,19.61425895,0.891305485,0.336513628,4.245651388,1.088569413,2.151549283,0.892117914,4.629717892,0.903269434,99.999948,99.99997061,99.99987379,478.6
Scenario 0386,32,21,10,0,100,495.1707876,555.55676,80.91569118,83.6,99.2,89.8,29.2,109.8,165.9,55.34393333,83.85414958,19.79945227,0.891305485,0.56852754,4.245651388,1.088569413,2.151549283,0.892117914,5.657755028,0.898992333,99.999948,99.9999706,99.9998869,577.5
Scenario 0387,32,21,10,100,0,495.1707876,660.3299338,80.75015152,0,0,113,35.7,133.4,180.4,62.85776881,81.75921574,21.0096061,0.749883902,0.290018376,4.245651388,1.088569413,2.125362994,0.89172074,4.267518254,0.897153081,99.999948,99.99811184,99.99989441,462.5
Scenario 0388,32,21,10,100,100,495.1707876,660.329934,80.35129683,0,122.8,112.7,35.4,132.5,181.5,62.85776881,81.84774541,21.17717909,0.749883902,0.516541922,4.245651388,1.088569413,2.125362994,0.89172074,5.49431892,0.892721623,99.999948,99.99811187,99.99990438,584.9
Scenario 0389,32,21,11,0,0,495.1707876,555.5567601,90.80218844,83.6,0,93.9,31.3,112.2,166.2,55.34393333,83.75470834,19.56648148,0.891305485,0.374397848,4.245651388,1.088569413,2.151549283,0.892117914,4.267410456,0.907957289,99.999948,99.99997061,99.99911442,487.2
Scenario 0390,32,21,11,0,100,495.1707876,555.55676,90.229823,83.6,99.9,93.2,30.9,111.5,167.7,55.34393333,83.83060605,19.78644096,0.891305485,0.63356124,4.245651388,1.088569413,2.151549283,0.892117914,5.249529906,0.902233248,99.999948,99.9999706,99.99920239,586.8
Scenario 0391,32,21,11,100,0,495.1707876,660.3299338,90.42445279,0,0,116.8,37.5,135,181.8,62.85776881,81.75074514,20.96720292,0.749883902,0.323664899,4.245651388,1.088569413,2.125362994,0.89172074,3.93203117,0.904179623,99.999948,99.99811184,99.99917843,471.1
Scenario 0392,32,21,11,100,100,495.1707876,660.329934,89.89814204,0,123.5,116,37.1,134.3,183.4,62.85776881,81.82818338,21.16833842,0.749883902,0.577569609,4.245651388,1.088569413,2.125362994,0.89172074,5.096368401,0.898916299,99.999948,99.99811187,99.99924451,594.3
Scenario 0393,32,21,12,0,0,495.1707876,555.5567601,100.0476938,83.6,0,99.2,32.9,112.4,166.8,55.34393333,83.8092309,19.54983387,0.891305485,0.409693085,4.245651388,1.088569413,2.151549283,0.892117914,3.780832422,0.909480579,99.999948,99.99997061,99.99682834,494.9
Scenario 0394,32,21,12,0,100,495.1707876,555.55676,99.25081237,83.6,101.2,97.8,32.4,112,168.7,55.34393333,83.86272296,19.80914913,0.891305485,0.696099659,4.245651388,1.088569413,2.151549283,0.892117914,4.731468815,0.902233248,99.999948,99.9999706,99.99719448,595.7
Scenario 0395,32,21,12,100,0,495.1707876,660.3299338,100.3148634,0,0,122.2,39.1,135.4,182.6,62.85776881,81.79287891,20.95667643,0.749883902,0.356872957,4.245651388,1.088569413,2.125362994,0.89172074,3.479188541,0.911909799,99.999948,99.99811184,99.99677102,479.3
Scenario 0396,32,21,12,100,100,495.1707876,660.329934,99.25081238,0,124.8,120.7,38.6,135,184.5,62.85776881,81.85707618,21.1901815,0.749883902,0.636974268,4.245651388,1.088569413,2.125362994,0.89172074,4.588574678,0.902233248,99.999948,99.99811187,99.99719448,603.6
Scenario 0397,32,21,13,0,0,495.1707876,555.5567601,109.3824777,83.6,0,105.4,34.2,111.9,166.9,55.34393333,83.90517012,19.52375784,0.891305485,0.44394984,4.245651388,1.088569413,2.151549283,0.892117914,3.39532166,0.91152633,99.999948,99.99997061,99.99137735,502
Scenario 0398,32,21,13,0,100,495.1707876,555.55676,108.2686125,83.6,102.8,103.1,33.6,111.9,169.4,55.34393333,83.92903371,19.82604675,0.891305485,0.758220633,4.245651388,1.088569413,2.151549283,0.892117914,4.282900264,0.902233248,99.999948,99.9999706,99.99257577,604.4
Scenario 0399,32,21,13,100,0,495.1707876,660.3299338,109.6759407,0,0,128.6,40.4,134.9,182.7,62.85776881,81.88647106,20.9283114,0.749883902,0.387113626,4.245651388,1.088569413,2.125362994,0.89172074,3.125053172,0.913972866,99.999948,99.99811184,99.99126839,486.6
Scenario 0400,32,21,13,100,100,495.1707876,660.329934,108.2686125,0,126.4,126.2,39.8,134.8,185.1,62.85776881,81.92410054,21.20067537,0.749883902,0.693894613,4.245651388,1.088569413,2.125362994,0.89172074,4.15346635,0.902233248,99.999948,99.99811187,99.99257577,612.3
Scenario 0401,32,21,14,0,0,495.1707876,555.5567601,115.7300871,83.6,0,111.5,34.9,110.1,165.9,55.34393333,84.07853624,19.46143073,0.891305485,0.465261969,4.245651388,1.088569413,2.151549283,0.892117914,3.127520963,0.913725534,99.999948,99.99997061,99.98467395,506
Scenario 0402,32,21,14,0,100,495.1707876,555.55676,114.277397,83.6,104.5,108.3,34.3,110.6,168.9,55.34393333,84.06693255,19.80066426,0.891305485,0.799024375,4.245651388,1.088569413,2.151549283,0.892117914,3.971865717,0.902233248,99.999948,99.9999706,99.98720497,610.2
Scenario 0403,32,21,14,100,0,495.1707876,660.3299338,116.0043824,0,0,134.7,41.1,132.9,181.6,62.85776881,82.04748547,20.86731321,0.749883902,0.406022169,4.245651388,1.088569413,2.125362994,0.89172074,2.879783607,0.915891711,99.999948,99.99811184,99.9846162,490.3
Scenario 0404,32,21,14,100,100,495.1707876,660.329934,114.277397,0,128.1,131.3,40.5,133.5,184.6,62.85776881,82.05291498,21.17301864,0.749883902,0.731322033,4.245651388,1.088569413,2.125362994,0.89172074,3.852262692,0.902233248,99.999948,99.99811187,99.98720498,618
Scenario 0405,32,21,15,0,0,495.1707876,555.5567601,122.0627799,83.6,0,116.7,34.6,108.6,165.1,55.34393333,84.19403411,19.45591286,0.891305485,0.483498356,4.245651388,1.088569413,2.151549283,0.892117914,2.801906574,0.91562944,99.999948,99.99997061,99.97468165,508.6
Scenario 0406,32,21,15,0,100,495.1707876,555.55676,120.2824876,83.6,106.9,112.5,34.2,109.7,168.7,55.34393333,84.14410366,19.82949717,0.891305485,0.838017042,4.245651388,1.088569413,2.151549283,0.892117914,3.692538846,0.902233248,99.999948,99.9999706,99.97930081,615.6
Scenario 0407,32,21,15,100,0,495.1707876,660.3299338,122.3075532,0,0,139.9,40.8,131.3,180.8,62.85776881,82.15520485,20.85844513,0.749883902,0.422475208,4.245651388,1.088569413,2.125362994,0.89172074,2.57494324,0.917466796,99.999948,99.99811184,99.97454675,492.8
